split,world_file,seed,difficulty,random_obstacle_count,boundary_wall_count,total_box_count,direct_path_blocked,astar_path_length_m,start_x,start_y,start_yaw,goal_x,goal_y,scenario,straight_distance_m,path_stretch_ratio,structured_blocker_count,source_dataset,source_split,source_repetition,training_weight,comparison_source
validation,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v2/validation/world_medium_seed_100007.yaml,100007,medium,5,4,9,False,8.4408,2.880908,-1.746301,-2.739247,-3.417264,3.408764,,,,,v2,validation,0,validation,original
validation,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v4_hard/validation/world_medium_direct_block_seed_400070.yaml,400070,medium,7,4,11,True,6.1027,-1.384733,-2.147299,0.139272,3.641393,-2.040793,direct_block,5.0273,1.2139,1,,,,,original
validation,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v4_hard/validation/world_hard_clear_seed_400059.yaml,400059,hard,10,4,14,False,6.3725,1.971862,2.334952,-1.44985,2.314829,-3.848695,clear,6.1932,1.029,0,,,,,original
validation,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v2/validation/world_easy_seed_100036.yaml,100036,easy,3,4,7,True,5.6478,-3.935303,2.369943,-1.517899,0.767793,0.120149,,,,,v2,validation,0,validation,original
validation,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v4_hard/validation/world_hard_clear_seed_400035.yaml,400035,hard,13,4,17,False,6.8251,-1.486255,2.509872,-1.56556,-2.119482,-4.05906,clear,6.5994,1.0342,0,,,,,original
validation,/root/leo_ws/results/comparison_benchmarks/benchmark_v10_dense_001/validation/world_medium_direct_block_seed_1200010.yaml,1200010,medium,17,4,21,True,5.5153,2.735645,-3.04556,1.465323,3.801338,1.587439,direct_block,4.754,1.1601,1,,,,,dense_v10
validation,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v4_hard/validation/world_easy_double_block_seed_400000.yaml,400000,easy,3,4,7,True,5.7496,1.600996,-0.917551,2.274861,-1.176607,2.956069,double_block,4.7666,1.2062,2,,,,,original
validation,/root/leo_ws/results/comparison_benchmarks/benchmark_v10_dense_001/validation/world_hard_clear_seed_1200023.yaml,1200023,hard,19,4,23,False,5.2114,-3.67887,-3.824301,0.025044,1.258785,-3.031428,clear,5.0009,1.0421,0,,,,,dense_v10
validation,/root/leo_ws/results/comparison_benchmarks/benchmark_v10_dense_001/validation/world_hard_clear_seed_1200059.yaml,1200059,hard,18,4,22,False,6.1988,-2.974562,1.775903,-0.133381,2.980211,1.335054,clear,5.9711,1.0381,0,,,,,dense_v10
validation,/root/leo_ws/results/comparison_benchmarks/benchmark_v10_dense_001/validation/world_medium_double_block_seed_1200049.yaml,1200049,medium,16,4,20,True,10.3347,-4.224997,1.44769,0.046274,3.632655,2.538841,double_block,7.9331,1.3027,2,,,,,dense_v10
validation,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v2/validation/world_easy_seed_100051.yaml,100051,easy,4,4,8,False,5.5574,0.389063,0.698605,-0.242447,-3.666427,-3.062644,,,,,v2,validation,0,validation,original
validation,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v4_hard/validation/world_easy_direct_block_seed_400078.yaml,400078,easy,5,4,9,True,8.3129,4.179104,-3.865409,2.233992,-0.06215,1.914264,direct_block,7.1689,1.1596,1,,,,,original
validation,/root/leo_ws/results/comparison_benchmarks/benchmark_v10_dense_001/validation/world_medium_clear_seed_1200019.yaml,1200019,medium,18,4,22,False,4.7725,-3.540158,-1.843633,1.524407,-3.909984,2.745503,clear,4.604,1.0366,0,,,,,dense_v10
validation,/root/leo_ws/results/comparison_benchmarks/benchmark_v10_dense_001/validation/world_medium_clear_seed_1200031.yaml,1200031,medium,17,4,21,False,4.9576,3.197197,-3.848843,1.696878,2.231888,0.653529,clear,4.6047,1.0767,0,,,,,dense_v10
validation,/root/leo_ws/results/comparison_benchmarks/benchmark_v10_dense_001/validation/world_easy_clear_seed_1200015.yaml,1200015,easy,14,4,18,False,6.4649,-3.636589,1.950297,-0.615981,1.368664,-1.485131,clear,6.0708,1.0649,0,,,,,dense_v10
validation,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v2/validation/world_hard_seed_100029.yaml,100029,hard,9,4,13,True,3.8182,-1.897021,-0.59325,-1.912459,-0.288358,2.054487,,,,,v2,validation,0,validation,original
validation,/root/leo_ws/results/comparison_benchmarks/benchmark_v10_dense_001/validation/world_easy_double_block_seed_1200036.yaml,1200036,easy,14,4,18,True,7.6318,2.489206,2.510892,-2.901295,-3.319297,1.516454,double_block,5.893,1.2951,2,,,,,dense_v10
validation,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v4_hard/validation/world_hard_direct_block_seed_400062.yaml,400062,hard,10,4,14,True,5.5153,-1.073194,0.313465,-0.143432,3.662684,0.132468,direct_block,4.7393,1.1637,1,,,,,original
validation,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v4_hard/validation/world_hard_double_block_seed_400008.yaml,400008,hard,14,4,18,True,7.7747,-3.460167,-2.823113,-0.109131,2.306978,-4.181822,double_block,5.925,1.3122,2,,,,,original
validation,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v2/validation/world_easy_seed_100057.yaml,100057,easy,4,4,8,True,6.5027,-1.181544,-2.336739,-2.216509,-2.7528,3.461018,,,,,v2,validation,0,validation,original
validation,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v4_hard/validation/world_hard_double_block_seed_400053.yaml,400053,hard,14,4,18,True,8.8251,4.065888,1.5891,2.849519,-2.102835,3.490091,double_block,6.455,1.3672,2,,,,,original
validation,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v2/validation/world_easy_seed_100048.yaml,100048,easy,3,4,7,False,8.4171,2.174794,-4.010898,2.107708,0.997263,3.89979,,,,,v2,validation,0,validation,original
validation,/root/leo_ws/results/comparison_benchmarks/benchmark_v10_dense_001/validation/world_easy_direct_block_seed_1200054.yaml,1200054,easy,15,4,19,True,6.1004,3.403704,2.591201,-3.104532,-1.187081,2.887196,direct_block,4.6003,1.3261,1,,,,,dense_v10
validation,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v4_hard/validation/world_medium_double_block_seed_400061.yaml,400061,medium,7,4,11,True,7.9427,-3.486845,2.734553,-1.128548,-0.427543,-3.045287,double_block,6.5396,1.2146,2,,,,,original
validation,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v2/validation/world_medium_seed_100010.yaml,100010,medium,8,4,12,True,6.5496,2.911004,3.556096,0.319094,1.848698,-2.345037,,,,,v2,validation,0,validation,original
validation,/root/leo_ws/results/comparison_benchmarks/benchmark_v10_dense_001/validation/world_easy_double_block_seed_1200012.yaml,1200012,easy,14,4,18,True,9.1106,-3.390634,-3.25396,0.883478,2.538994,2.219819,double_block,8.0699,1.129,2,,,,,dense_v10
validation,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v2/validation/world_easy_seed_100021.yaml,100021,easy,2,4,6,False,8.9965,-2.559771,4.335172,-1.880518,-3.933909,-4.014919,,,,,v2,validation,0,validation,original
validation,/root/leo_ws/results/comparison_benchmarks/benchmark_v10_dense_001/validation/world_easy_double_block_seed_1200057.yaml,1200057,easy,14,4,18,True,5.8627,2.276798,-1.634911,2.59461,-1.463351,1.418983,double_block,4.8286,1.2142,2,,,,,dense_v10
validation,/root/leo_ws/results/comparison_benchmarks/benchmark_v10_dense_001/validation/world_hard_double_block_seed_1200029.yaml,1200029,hard,20,4,24,True,7.4022,-0.320473,-3.455511,1.111806,2.291693,1.435435,double_block,5.5448,1.335,2,,,,,dense_v10
validation,/root/leo_ws/results/comparison_benchmarks/benchmark_v10_dense_001/validation/world_medium_double_block_seed_1200016.yaml,1200016,medium,16,4,20,True,6.4971,-2.85266,0.132098,0.106087,1.996152,0.248696,double_block,4.8502,1.3395,2,,,,,dense_v10
validation,/root/leo_ws/results/comparison_benchmarks/benchmark_v10_dense_001/validation/world_medium_clear_seed_1200007.yaml,1200007,medium,17,4,21,False,7.8088,-3.986602,-3.355674,0.609784,1.935233,1.223243,clear,7.4856,1.0432,0,,,,,dense_v10
validation,/root/leo_ws/results/comparison_benchmarks/benchmark_v10_dense_001/validation/world_medium_double_block_seed_1200013.yaml,1200013,medium,18,4,22,True,9.9494,1.854577,3.977324,-1.449087,2.957637,-3.638247,double_block,7.695,1.293,2,,,,,dense_v10
validation,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v3_curriculum/validation/world_medium_direct_block_seed_100004.yaml,100004,medium,2,4,6,True,5.369,-3.28376,-1.721035,0.253056,1.315216,-0.914147,direct_block,4.6692,1.1499,,v3,validation,0,validation,original
validation,/root/leo_ws/results/comparison_benchmarks/benchmark_v10_dense_001/validation/world_easy_double_block_seed_1200045.yaml,1200045,easy,14,4,18,True,6.5965,1.809696,-3.896001,2.843804,-3.858943,-2.746886,double_block,5.7839,1.1405,2,,,,,dense_v10
validation,/root/leo_ws/results/comparison_benchmarks/benchmark_v10_dense_001/validation/world_easy_double_block_seed_1200048.yaml,1200048,easy,16,4,20,True,5.7496,3.092545,-3.875785,2.433515,-0.448007,-0.785371,double_block,4.6996,1.2234,2,,,,,dense_v10
validation,/root/leo_ws/results/comparison_benchmarks/benchmark_v10_dense_001/validation/world_hard_direct_block_seed_1200002.yaml,1200002,hard,20,4,24,True,6.2822,-0.527714,-0.743088,-0.606925,3.720597,-3.68752,direct_block,5.1689,1.2154,1,,,,,dense_v10
validation,/root/leo_ws/results/comparison_benchmarks/benchmark_v10_dense_001/validation/world_medium_clear_seed_1200043.yaml,1200043,medium,16,4,20,False,5.6171,1.570758,2.162915,-2.877714,-3.562002,1.031216,clear,5.256,1.0687,0,,,,,dense_v10
validation,/root/leo_ws/results/comparison_benchmarks/benchmark_v10_dense_001/validation/world_medium_double_block_seed_1200040.yaml,1200040,medium,16,4,20,True,11.0992,-2.422142,-2.403654,0.967608,0.969674,2.690625,double_block,6.1201,1.8136,2,,,,,dense_v10
validation,/root/leo_ws/results/comparison_benchmarks/benchmark_v10_dense_001/validation/world_easy_double_block_seed_1200000.yaml,1200000,easy,16,4,20,True,7.9598,-3.780705,1.260264,0.200754,2.982062,3.239538,double_block,7.0465,1.1296,2,,,,,dense_v10
validation,/root/leo_ws/results/comparison_benchmarks/benchmark_v10_dense_001/validation/world_easy_double_block_seed_1200024.yaml,1200024,easy,15,4,19,True,6.009,-3.163777,-1.911619,-0.53922,1.214274,-4.050658,double_block,4.8727,1.2332,2,,,,,dense_v10
validation,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v2/validation/world_easy_seed_100018.yaml,100018,easy,4,4,8,False,3.36,3.095462,-1.288253,-3.120816,3.098811,2.017544,,,,,v2,validation,0,validation,original
validation,/root/leo_ws/results/comparison_benchmarks/benchmark_v10_dense_001/validation/world_hard_double_block_seed_1200053.yaml,1200053,hard,20,4,24,True,7.6033,0.224078,3.817379,-0.849911,4.049709,-0.140647,double_block,5.5047,1.3813,2,,,,,dense_v10
validation,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v2/validation/world_medium_seed_100040.yaml,100040,medium,6,4,10,True,8.4455,2.675849,4.309363,1.833101,-0.491805,-2.811579,,,,,v2,validation,0,validation,original
validation,/root/leo_ws/results/comparison_benchmarks/benchmark_v10_dense_001/validation/world_hard_double_block_seed_1200044.yaml,1200044,hard,19,4,23,True,8.3622,2.094367,2.481859,-2.493433,-3.732719,-1.074652,double_block,6.8267,1.2249,2,,,,,dense_v10
validation,/root/leo_ws/results/comparison_benchmarks/benchmark_v10_dense_001/validation/world_easy_clear_seed_1200039.yaml,1200039,easy,15,4,19,False,8.5198,4.235539,1.852503,-2.844792,-3.165172,-0.925552,clear,7.9049,1.0778,0,,,,,dense_v10
validation,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v4_hard/validation/world_easy_double_block_seed_400033.yaml,400033,easy,4,4,8,True,8.1449,1.653067,-4.094697,2.289675,-2.572194,1.775252,double_block,7.2325,1.1262,2,,,,,original
validation,/root/leo_ws/results/comparison_benchmarks/benchmark_v10_dense_001/validation/world_easy_clear_seed_1200051.yaml,1200051,easy,16,4,20,False,5.2365,2.381799,2.09816,-2.734845,-2.270233,0.699062,clear,4.8579,1.0779,0,,,,,dense_v10
validation,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v4_hard/validation/world_easy_clear_seed_400015.yaml,400015,easy,4,4,8,False,6.0525,-2.19319,-1.926624,0.052949,3.688785,-2.250309,clear,5.8909,1.0274,0,,,,,original
validation,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v4_hard/validation/world_hard_clear_seed_400023.yaml,400023,hard,14,4,18,False,4.8616,0.647482,-1.489268,2.770211,-3.343298,0.613735,clear,4.511,1.0777,0,,,,,original
validation,/root/leo_ws/results/comparison_benchmarks/benchmark_v10_dense_001/validation/world_easy_double_block_seed_1200033.yaml,1200033,easy,16,4,20,True,5.6639,1.893587,4.218479,-1.395118,2.801653,-0.359582,double_block,4.6673,1.2135,2,,,,,dense_v10
validation,/root/leo_ws/results/comparison_benchmarks/benchmark_v10_dense_001/validation/world_medium_double_block_seed_1200052.yaml,1200052,medium,16,4,20,True,9.5986,-3.801612,-3.478062,0.934906,1.518886,2.566976,double_block,8.053,1.1919,2,,,,,dense_v10
validation,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v3_curriculum/validation/world_easy_direct_block_seed_100009.yaml,100009,easy,1,4,5,True,5.0022,-3.824825,-0.984886,-0.166554,0.415116,-1.594534,direct_block,4.2835,1.1678,,v3,validation,0,validation,original
validation,/root/leo_ws/results/comparison_benchmarks/benchmark_v10_dense_001/validation/world_medium_double_block_seed_1200025.yaml,1200025,medium,16,4,20,True,8.6547,-4.197912,-4.241588,0.479118,2.056493,-0.582772,double_block,7.246,1.1944,2,,,,,dense_v10
validation,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v2/validation/world_medium_seed_100034.yaml,100034,medium,8,4,12,True,8.1506,-1.654499,-1.747727,2.538409,3.812413,3.201739,,,,,v2,validation,0,validation,original
validation,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v4_hard/validation/world_medium_clear_seed_400043.yaml,400043,medium,7,4,11,False,5.0045,3.837547,-1.039104,1.730291,2.949482,3.651185,clear,4.7736,1.0484,0,,,,,original
validation,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v4_hard/validation/world_hard_double_block_seed_400020.yaml,400020,hard,13,4,17,True,6.2159,-3.798049,2.530268,0.146323,0.816834,3.175371,double_block,4.6598,1.334,2,,,,,original
validation,/root/leo_ws/results/comparison_benchmarks/benchmark_v10_dense_001/validation/world_hard_direct_block_seed_1200038.yaml,1200038,hard,20,4,24,True,5.6559,1.448103,-1.218554,1.519955,1.400695,3.425093,direct_block,4.6439,1.2179,1,,,,,dense_v10
validation,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v4_hard/validation/world_hard_double_block_seed_400089.yaml,400089,hard,10,4,14,True,6.7816,-4.206322,2.816364,-1.024584,-0.783469,-1.378226,double_block,5.4139,1.2526,2,,,,,original
validation,/root/leo_ws/results/comparison_benchmarks/benchmark_v10_dense_001/validation/world_hard_clear_seed_1200047.yaml,1200047,hard,19,4,23,False,4.9416,-0.665234,4.062221,-0.512142,3.376943,1.93977,clear,4.5655,1.0824,0,,,,,dense_v10
validation,/root/leo_ws/results/comparison_benchmarks/benchmark_v10_dense_001/validation/world_medium_double_block_seed_1200037.yaml,1200037,medium,18,4,22,True,6.5965,-3.621189,2.67061,-0.811281,0.400877,-0.700126,double_block,5.2477,1.257,2,,,,,dense_v10
validation,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v4_hard/validation/world_easy_double_block_seed_400081.yaml,400081,easy,5,4,9,True,6.249,-3.674114,1.678284,-0.12459,1.294306,0.58105,double_block,5.0881,1.2282,2,,,,,original
validation,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v3_curriculum/validation/world_hard_direct_block_seed_100050.yaml,100050,hard,4,4,8,True,7.1678,2.324165,0.742878,-2.410359,-1.805703,-3.567181,direct_block,5.9693,1.2008,,v3,validation,0,validation,original
validation,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v3_curriculum/validation/world_medium_direct_block_seed_100052.yaml,100052,medium,2,4,6,True,7.609,2.148915,-2.94201,1.520932,1.988338,3.986108,direct_block,6.93,1.098,,v3,validation,0,validation,original
validation,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v4_hard/validation/world_medium_direct_block_seed_400022.yaml,400022,medium,6,4,10,True,5.7965,3.08808,-0.181843,2.188733,0.613641,3.933472,direct_block,4.8019,1.2071,1,,,,,original
validation,/root/leo_ws/results/comparison_benchmarks/benchmark_v10_dense_001/validation/world_easy_direct_block_seed_1200006.yaml,1200006,easy,15,4,19,True,9.3643,0.864234,-3.800133,1.2487,3.220346,3.869202,direct_block,8.0231,1.1672,1,,,,,dense_v10
